Date,Open,High,Low,Close,Adj Close,Volume
2008-01-02,2653.909912,2661.5,2597.810059,2609.6298829999996,2609.6298829999996,2076690000
2008-01-03,2611.959961,2624.27002,2592.179932,2602.679932,2602.679932,1970200000
2008-01-04,2571.080078,2571.080078,2502.679932,2504.649902,2504.649902,2516310000
2008-01-07,2514.149902,2521.6201170000004,2471.22998,2499.459961,2499.459961,2600100000
2008-01-08,2506.969971,2527.419922,2440.51001,2440.51001,2440.51001,2566480000
2008-01-09,2443.850098,2474.550049,2407.389893,2474.550049,2474.550049,2821160000
2008-01-10,2452.1201170000004,2503.550049,2446.800049,2488.52002,2488.52002,2640400000
2008-01-11,2471.860107,2473.949951,2428.850098,2439.939941,2439.939941,2355490000
2008-01-14,2470.8701170000004,2483.1298829999996,2455.340088,2478.300049,2478.300049,2134230000
2008-01-15,2449.040039,2455.290039,2412.469971,2417.590088,2417.590088,2390120000
2008-01-16,2390.560059,2429.580078,2361.219971,2394.590088,2394.590088,3397330000
2008-01-17,2405.73999,2416.51001,2343.649902,2346.899902,2346.899902,2785930000
2008-01-18,2365.560059,2384.209961,2323.290039,2340.02002,2340.02002,2991360000
2008-01-22,2221.199951,2318.600098,2221.199951,2292.27002,2292.27002,3161430000
2008-01-23,2226.77002,2320.1298829999996,2202.540039,2316.409912,2316.409912,3650250000
2008-01-24,2328.860107,2361.889893,2326.3701170000004,2360.919922,2360.919922,2928900000
2008-01-25,2402.800049,2408.219971,2322.560059,2326.199951,2326.199951,2599410000
2008-01-28,2324.850098,2349.909912,2306.639893,2349.909912,2349.909912,2033860000
2008-01-29,2360.429932,2362.110107,2332.0,2358.060059,2358.060059,2160040000
2008-01-30,2346.360107,2396.0,2343.8798829999996,2349.0,2349.0,2618850000
2008-01-31,2317.110107,2403.459961,2313.52002,2389.860107,2389.860107,2813420000
2008-02-01,2392.580078,2419.22998,2374.5,2413.360107,2413.360107,3060180000
2008-02-04,2413.419922,2413.419922,2382.090088,2382.850098,2382.850098,2050940000
2008-02-05,2344.810059,2359.429932,2309.570068,2309.570068,2309.570068,2501820000
2008-02-06,2327.179932,2338.27002,2277.27002,2278.75,2278.75,2362020000
2008-02-07,2259.6201170000004,2318.52002,2252.649902,2293.030029,2293.030029,2946360000
2008-02-08,2290.5,2318.669922,2280.27002,2304.850098,2304.850098,2229330000
2008-02-11,2310.75,2326.22998,2294.419922,2320.060059,2320.060059,2072270000
2008-02-12,2333.310059,2349.550049,2305.830078,2320.040039,2320.040039,2183530000
2008-02-13,2347.219971,2373.929932,2338.909912,2373.929932,2373.929932,2174670000
2008-02-14,2376.219971,2376.219971,2328.590088,2332.540039,2332.540039,2267580000
2008-02-15,2320.580078,2329.169922,2305.810059,2321.800049,2321.800049,1999540000
2008-02-19,2348.97998,2352.790039,2300.100098,2306.199951,2306.199951,1988690000
2008-02-20,2292.820068,2331.699951,2291.23999,2327.100098,2327.100098,2258180000
2008-02-21,2344.080078,2353.790039,2294.77002,2299.780029,2299.780029,2277540000
2008-02-22,2306.610107,2308.76001,2265.360107,2303.350098,2303.350098,2324450000
2008-02-25,2303.409912,2333.709961,2294.3798829999996,2327.47998,2327.47998,2152880000
2008-02-26,2314.419922,2361.100098,2311.320068,2344.98999,2344.98999,2263650000
2008-02-27,2329.159912,2363.52002,2326.340088,2353.780029,2353.780029,2216540000
2008-02-28,2342.560059,2352.8798829999996,2324.469971,2331.570068,2331.570068,2032040000
2008-02-29,2309.060059,2311.22998,2264.969971,2271.47998,2271.47998,2405360000
2008-03-03,2271.26001,2275.75,2240.300049,2258.600098,2258.600098,2145070000
2008-03-04,2244.209961,2266.3701170000004,2221.090088,2260.280029,2260.280029,2669980000
2008-03-05,2266.48999,2290.01001,2254.199951,2272.810059,2272.810059,2209090000
2008-03-06,2265.669922,2272.199951,2219.330078,2220.5,2220.5,2165090000
2008-03-07,2204.47998,2242.5,2186.929932,2212.48999,2212.48999,2386980000
2008-03-10,2211.139893,2216.889893,2168.669922,2169.340088,2169.340088,2101010000
2008-03-11,2209.649902,2255.76001,2192.5,2255.76001,2255.76001,2526040000
2008-03-12,2259.969971,2282.610107,2241.3798829999996,2243.8701170000004,2243.8701170000004,2077140000
2008-03-13,2219.280029,2272.550049,2199.3798829999996,2263.610107,2263.610107,2419220000
2008-03-14,2271.209961,2277.110107,2191.75,2212.48999,2212.48999,2547310000
2008-03-17,2166.939941,2200.530029,2155.419922,2177.01001,2177.01001,2338210000
2008-03-18,2215.610107,2268.26001,2206.810059,2268.26001,2268.26001,2411630000
2008-03-19,2272.1201170000004,2280.899902,2209.959961,2209.959961,2209.959961,2265420000
2008-03-20,2220.5,2258.110107,2208.1201170000004,2258.110107,2258.110107,2764480000
2008-03-24,2268.199951,2336.699951,2268.199951,2326.75,2326.75,2312600000
2008-03-25,2329.159912,2346.780029,2312.060059,2341.050049,2341.050049,2099060000
2008-03-26,2328.6201170000004,2331.179932,2306.48999,2324.360107,2324.360107,1915210000
2008-03-27,2315.040039,2315.909912,2280.469971,2280.830078,2280.830078,2038770000
2008-03-28,2291.320068,2304.709961,2256.8701170000004,2261.179932,2261.179932,1785770000
2008-03-31,2265.149902,2289.699951,2260.590088,2279.100098,2279.100098,1788360000
2008-04-01,2306.51001,2362.75,2305.399902,2362.75,2362.75,2160120000
2008-04-02,2363.419922,2381.209961,2347.780029,2361.399902,2361.399902,1996680000
2008-04-03,2347.909912,2373.98999,2339.3798829999996,2363.300049,2363.300049,1993480000
2008-04-04,2366.909912,2391.929932,2351.76001,2370.97998,2370.97998,1977560000
2008-04-07,2386.6201170000004,2390.040039,2359.540039,2364.830078,2364.830078,1730020000
2008-04-08,2353.580078,2359.399902,2337.840088,2348.76001,2348.76001,1635290000
2008-04-09,2351.939941,2353.540039,2311.449951,2322.1201170000004,2322.1201170000004,1922050000
2008-04-10,2326.780029,2363.909912,2324.389893,2351.699951,2351.699951,2159000000
2008-04-11,2327.699951,2328.449951,2286.189941,2290.23999,2290.23999,1902540000
2008-04-14,2287.02002,2296.72998,2274.909912,2275.820068,2275.820068,1626710000
2008-04-15,2287.429932,2291.1201170000004,2266.290039,2286.040039,2286.040039,1884750000
2008-04-16,2313.419922,2352.209961,2313.419922,2350.110107,2350.110107,2128770000
2008-04-17,2347.320068,2348.310059,2327.659912,2341.830078,2341.830078,1779300000
2008-04-18,2394.52002,2412.780029,2383.23999,2402.969971,2402.969971,2190920000
2008-04-21,2393.070068,2410.969971,2389.820068,2408.040039,2408.040039,1601280000
2008-04-22,2397.1201170000004,2397.169922,2361.669922,2376.939941,2376.939941,1941680000
2008-04-23,2391.639893,2412.530029,2382.77002,2405.209961,2405.209961,2181580000
2008-04-24,2408.25,2447.280029,2383.76001,2428.919922,2428.919922,2337160000
2008-04-25,2424.679932,2427.090088,2391.149902,2422.929932,2422.929932,1956260000
2008-04-28,2422.6298829999996,2437.0,2416.899902,2424.399902,2424.399902,1724680000
2008-04-29,2420.0,2435.3798829999996,2412.100098,2426.100098,2426.100098,1769030000
2008-04-30,2434.199951,2451.189941,2406.3701170000004,2412.800049,2412.800049,2127390000
2008-05-01,2416.48999,2480.709961,2416.48999,2480.709961,2480.709961,2344770000
2008-05-02,2499.139893,2499.139893,2461.459961,2476.98999,2476.98999,2279510000
2008-05-05,2475.310059,2486.050049,2458.1201170000004,2464.1201170000004,2464.1201170000004,2085110000
2008-05-06,2455.110107,2488.830078,2445.3701170000004,2483.310059,2483.310059,2097260000
2008-05-07,2483.030029,2496.649902,2435.76001,2438.48999,2438.48999,2238810000
2008-05-08,2450.01001,2462.51001,2436.610107,2451.23999,2451.23999,2031770000
2008-05-09,2432.550049,2455.330078,2429.030029,2445.52002,2445.52002,1711510000
2008-05-12,2454.649902,2490.219971,2446.360107,2488.48999,2488.48999,1769330000
2008-05-13,2491.02002,2498.070068,2472.580078,2495.1201170000004,2495.1201170000004,1895250000
2008-05-14,2503.280029,2528.399902,2493.580078,2496.699951,2496.699951,2129270000
2008-05-15,2496.439941,2535.189941,2492.949951,2533.72998,2533.72998,2176320000
2008-05-16,2537.409912,2537.409912,2504.179932,2528.850098,2528.850098,2286090000
2008-05-19,2530.820068,2551.469971,2505.600098,2516.090088,2516.090088,2269590000
2008-05-20,2505.860107,2506.189941,2479.3701170000004,2492.26001,2492.26001,1991010000
2008-05-21,2497.389893,2508.899902,2444.98999,2448.27002,2448.27002,2166450000
2008-05-22,2454.73999,2474.530029,2448.840088,2464.580078,2464.580078,1932080000
2008-05-23,2454.139893,2456.0,2430.360107,2444.669922,2444.669922,1734070000
2008-05-27,2450.52002,2482.080078,2448.580078,2481.23999,2481.23999,1742710000
2008-05-28,2491.5,2493.3798829999996,2465.590088,2486.699951,2486.699951,1792750000
2008-05-29,2486.090088,2522.139893,2485.919922,2508.320068,2508.320068,1956100000
2008-05-30,2519.139893,2530.159912,2510.649902,2522.659912,2522.659912,2153350000
2008-06-02,2514.820068,2516.3701170000004,2471.409912,2491.530029,2491.530029,1972760000
2008-06-03,2500.5,2513.889893,2460.560059,2480.47998,2480.47998,2148040000
2008-06-04,2473.030029,2518.709961,2471.52002,2503.139893,2503.139893,2153510000
2008-06-05,2509.48999,2549.939941,2504.570068,2549.939941,2549.939941,2254760000
2008-06-06,2528.52002,2529.969971,2474.560059,2474.560059,2474.560059,2192240000
2008-06-09,2483.219971,2485.0,2429.300049,2459.459961,2459.459961,2084630000
2008-06-10,2436.75,2466.280029,2432.469971,2448.939941,2448.939941,2081430000
2008-06-11,2444.939941,2446.280029,2394.01001,2394.01001,2394.01001,2065810000
2008-06-12,2414.459961,2432.8798829999996,2388.48999,2404.350098,2404.350098,2276640000
2008-06-13,2423.050049,2454.5,2417.01001,2454.5,2454.5,2106050000
2008-06-16,2443.1298829999996,2479.949951,2441.23999,2474.780029,2474.780029,1871720000
2008-06-17,2481.199951,2483.189941,2456.780029,2457.72998,2457.72998,1798050000
2008-06-18,2444.959961,2449.179932,2422.959961,2429.709961,2429.709961,2030700000
2008-06-19,2427.169922,2469.149902,2412.3701170000004,2462.060059,2462.060059,2294540000
2008-06-20,2441.959961,2441.959961,2394.26001,2406.090088,2406.090088,2570320000
2008-06-23,2416.550049,2419.689941,2384.560059,2385.73999,2385.73999,1916230000
2008-06-24,2375.800049,2394.860107,2352.100098,2368.280029,2368.280029,2195920000
2008-06-25,2376.820068,2421.25,2376.290039,2401.26001,2401.26001,2153970000
2008-06-26,2365.860107,2366.159912,2321.3701170000004,2321.3701170000004,2321.3701170000004,2300840000
2008-06-27,2319.6201170000004,2329.939941,2290.590088,2315.6298829999996,2315.6298829999996,3403540000
2008-06-30,2312.419922,2325.48999,2292.97998,2292.97998,2292.97998,2096400000
2008-07-01,2274.23999,2306.909912,2255.790039,2304.969971,2304.969971,2653890000
2008-07-02,2311.570068,2317.199951,2251.300049,2251.459961,2251.459961,2376300000
2008-07-03,2261.73999,2262.959961,2227.800049,2245.3798829999996,2245.3798829999996,1423670000
2008-07-07,2263.689941,2276.540039,2214.159912,2243.320068,2243.320068,2363990000
2008-07-08,2244.899902,2294.439941,2233.98999,2294.439941,2294.439941,2462380000
2008-07-09,2290.6298829999996,2296.030029,2234.590088,2234.889893,2234.889893,2285560000
2008-07-10,2239.949951,2267.669922,2223.040039,2257.850098,2257.850098,2300880000
2008-07-11,2233.3798829999996,2265.860107,2203.25,2239.080078,2239.080078,2340180000
2008-07-14,2262.860107,2266.439941,2207.0,2212.8701170000004,2212.8701170000004,1997990000
2008-07-15,2197.179932,2249.1201170000004,2167.290039,2215.709961,2215.709961,2798410000
2008-07-16,2219.27002,2284.850098,2205.709961,2284.850098,2284.850098,2425020000
2008-07-17,2296.570068,2320.77002,2274.27002,2312.300049,2312.300049,2570670000
2008-07-18,2286.919922,2293.179932,2269.550049,2282.780029,2282.780029,2225800000
2008-07-21,2290.75,2300.320068,2270.280029,2279.530029,2279.530029,1859410000
2008-07-22,2256.320068,2303.959961,2252.840088,2303.959961,2303.959961,2510310000
2008-07-23,2305.110107,2350.090088,2300.199951,2325.8798829999996,2325.8798829999996,2730180000
2008-07-24,2329.209961,2329.209961,2278.909912,2280.110107,2280.110107,2499920000
2008-07-25,2294.689941,2312.600098,2282.6298829999996,2310.530029,2310.530029,2045130000
2008-07-28,2307.189941,2317.75,2258.6201170000004,2264.219971,2264.219971,1931230000
2008-07-29,2274.610107,2320.179932,2274.3701170000004,2319.6201170000004,2319.6201170000004,2274090000
2008-07-30,2329.01001,2342.8798829999996,2299.97998,2329.719971,2329.719971,2280940000
2008-07-31,2311.330078,2353.389893,2309.639893,2325.550049,2325.550049,2316510000
2008-08-01,2326.830078,2328.949951,2286.409912,2310.959961,2310.959961,2312140000
2008-08-04,2309.75,2309.75,2280.929932,2285.560059,2285.560059,2010200000
2008-08-05,2308.139893,2349.830078,2303.6298829999996,2349.830078,2349.830078,2324730000
2008-08-06,2349.169922,2385.77002,2333.530029,2378.3701170000004,2378.3701170000004,2228710000
2008-08-07,2362.790039,2386.439941,2351.320068,2355.72998,2355.72998,2189120000
2008-08-08,2356.840088,2416.399902,2352.040039,2414.100098,2414.100098,2189630000
2008-08-11,2407.550049,2461.649902,2402.530029,2439.949951,2439.949951,2272240000
2008-08-12,2434.26001,2447.159912,2421.090088,2430.610107,2430.610107,2052610000
2008-08-13,2424.320068,2443.439941,2404.030029,2428.6201170000004,2428.6201170000004,1995490000
2008-08-14,2414.409912,2461.149902,2414.409912,2453.669922,2453.669922,1835830000
2008-08-15,2463.100098,2473.199951,2441.050049,2452.52002,2452.52002,1742180000
2008-08-18,2456.959961,2456.959961,2404.409912,2416.97998,2416.97998,1632610000
2008-08-19,2404.949951,2410.959961,2376.669922,2384.360107,2384.360107,1716280000
2008-08-20,2396.580078,2408.679932,2372.340088,2389.080078,2389.080078,1746470000
2008-08-21,2371.540039,2387.719971,2360.389893,2380.3798829999996,2380.3798829999996,1562430000
2008-08-22,2390.340088,2417.6298829999996,2390.340088,2414.709961,2414.709961,1365910000
2008-08-25,2399.72998,2399.72998,2362.199951,2365.590088,2365.590088,2366920000
2008-08-26,2364.310059,2377.040039,2345.790039,2361.969971,2361.969971,1256980000
2008-08-27,2362.860107,2395.02002,2358.929932,2382.459961,2382.459961,1540700000
2008-08-28,2390.110107,2412.840088,2388.550049,2411.639893,2411.639893,1582680000
2008-08-29,2388.669922,2393.48999,2360.909912,2367.52002,2367.52002,1559030000
2008-09-02,2402.110107,2413.110107,2338.3701170000004,2349.23999,2349.23999,2010580000
2008-09-03,2346.810059,2357.429932,2320.909912,2333.72998,2333.72998,2062140000
2008-09-04,2315.179932,2317.320068,2259.040039,2259.040039,2259.040039,2332320000
2008-09-05,2241.6201170000004,2264.350098,2216.98999,2255.8798829999996,2255.8798829999996,2261030000
2008-09-08,2296.179932,2303.889893,2236.969971,2269.76001,2269.76001,2566300000
2008-09-09,2269.929932,2285.540039,2209.810059,2209.810059,2209.810059,2590590000
2008-09-10,2232.209961,2247.6298829999996,2209.590088,2228.699951,2228.699951,2250360000
2008-09-11,2199.030029,2259.25,2191.530029,2258.219971,2258.219971,2269670000
2008-09-12,2239.25,2268.830078,2228.0,2261.27002,2261.27002,1973590000
2008-09-15,2202.280029,2244.8798829999996,2179.909912,2179.909912,2179.909912,2697820000
2008-09-16,2149.649902,2214.290039,2145.169922,2207.899902,2207.899902,3187630000
2008-09-17,2177.580078,2183.25,2098.850098,2098.850098,2098.850098,3102010000
2008-09-18,2137.419922,2201.709961,2070.219971,2199.100098,2199.100098,3867290000
2008-09-19,2303.899902,2318.429932,2239.72998,2273.899902,2273.899902,3898230000
2008-09-22,2265.77002,2266.449951,2178.97998,2178.97998,2178.97998,1881160000
2008-09-23,2190.709961,2209.6201170000004,2151.77002,2153.330078,2153.330078,1974180000
2008-09-24,2167.550049,2179.929932,2147.360107,2155.679932,2155.679932,1818170000
2008-09-25,2172.26001,2210.73999,2167.060059,2186.570068,2186.570068,1846330000
2008-09-26,2144.060059,2187.530029,2136.850098,2183.340088,2183.340088,1949200000
2008-09-29,2147.159912,2152.689941,1983.72998,1983.72998,1983.72998,2808100000
2008-09-30,2033.689941,2094.310059,2015.930054,2091.8798829999996,2091.8798829999996,2376240000
2008-10-01,2075.100098,2083.199951,2046.060059,2069.399902,2069.399902,1899330000
2008-10-02,2052.51001,2056.429932,1975.0,1976.719971,1976.719971,2173750000
2008-10-03,2005.9200440000002,2046.810059,1947.189941,1947.390015,1947.390015,2501480000
2008-10-06,1898.630005,1905.0100100000002,1777.02002,1862.959961,1862.959961,3502250000
2008-10-07,1867.969971,1886.3499760000002,1754.880005,1754.880005,1754.880005,2825810000
2008-10-08,1710.959961,1806.890015,1706.859985,1740.3299559999994,1740.3299559999994,3516070000
2008-10-09,1766.25,1787.410034,1634.880005,1645.119995,1645.119995,2622310000
2008-10-10,1590.77002,1690.77002,1542.449951,1649.51001,1649.51001,4164090000
2008-10-13,1734.5999760000002,1844.25,1715.7399899999998,1844.25,1844.25,2665690000
2008-10-14,1894.869995,1896.949951,1752.890015,1779.0100100000002,1779.0100100000002,2912850000
2008-10-15,1754.619995,1761.22998,1628.329956,1628.329956,1628.329956,2540180000
2008-10-16,1644.550049,1717.719971,1565.719971,1717.709961,1717.709961,3331040000
2008-10-17,1678.780029,1782.5799559999994,1670.280029,1711.290039,1711.290039,2711030000
2008-10-20,1735.130005,1770.050049,1698.0100100000002,1770.030029,1770.030029,2021750000
2008-10-21,1741.839966,1768.540039,1695.119995,1696.680054,1696.680054,2099810000
2008-10-22,1671.22998,1678.709961,1587.219971,1615.75,1615.75,2560810000
2008-10-23,1621.109985,1645.5,1533.550049,1603.910034,1603.910034,3104700000
2008-10-24,1493.790039,1584.27002,1493.790039,1552.030029,1552.030029,2691940000
2008-10-27,1528.119995,1574.540039,1503.810059,1505.900024,1505.900024,2224430000
2008-10-28,1552.23999,1649.469971,1504.130005,1649.469971,1649.469971,2777540000
2008-10-29,1643.97998,1705.5100100000002,1622.01001,1657.209961,1657.209961,2748720000
2008-10-30,1698.430054,1712.560059,1658.449951,1698.52002,1698.52002,2504420000
2008-10-31,1684.709961,1742.540039,1673.319946,1720.949951,1720.949951,2437120000
2008-11-03,1718.890015,1738.530029,1713.390015,1726.3299559999994,1726.3299559999994,1770880000
2008-11-04,1761.089966,1785.839966,1739.810059,1780.119995,1780.119995,2306350000
2008-11-05,1757.0100100000002,1764.430054,1679.189941,1681.640015,1681.640015,2092410000
2008-11-06,1659.569946,1676.920044,1603.869995,1608.699951,1608.699951,2367880000
2008-11-07,1629.689941,1654.25,1615.51001,1647.400024,1647.400024,1886230000
2008-11-10,1680.6700440000006,1680.6700440000006,1603.329956,1616.73999,1616.73999,1674900000
2008-11-11,1598.589966,1612.420044,1563.949951,1580.900024,1580.900024,1909080000
2008-11-12,1555.170044,1562.780029,1499.209961,1499.209961,1499.209961,2120870000
2008-11-13,1503.060059,1596.699951,1428.540039,1596.699951,1596.699951,3009550000
2008-11-14,1560.589966,1587.76001,1513.089966,1516.849976,1516.849976,2243750000
2008-11-17,1494.73999,1526.959961,1481.699951,1482.050049,1482.050049,1831540000
2008-11-18,1488.930054,1498.420044,1429.920044,1483.27002,1483.27002,2349230000
2008-11-19,1479.130005,1493.050049,1386.420044,1386.420044,1386.420044,2372880000
2008-11-20,1373.77002,1414.430054,1314.900024,1316.119995,1316.119995,3147650000
2008-11-21,1346.77002,1384.349976,1295.47998,1384.349976,1384.349976,3071280000
2008-11-24,1409.719971,1480.410034,1397.189941,1472.02002,1472.02002,2553620000
2008-11-25,1472.02002,1486.219971,1430.400024,1464.72998,1464.72998,2457510000
2008-11-26,1441.209961,1532.099976,1441.209961,1532.099976,1532.099976,1980020000
2008-11-28,1517.949951,1535.569946,1512.410034,1535.569946,1535.569946,787580000
2008-12-01,1496.089966,1496.23999,1398.069946,1398.069946,1398.069946,1904470000
2008-12-02,1423.849976,1450.829956,1399.880005,1449.800049,1449.800049,2056730000
2008-12-03,1416.030029,1493.060059,1414.040039,1492.380005,1492.380005,2240150000
2008-12-04,1465.77002,1500.949951,1426.410034,1445.560059,1445.560059,2020110000
2008-12-05,1426.930054,1510.390015,1404.800049,1509.310059,1509.310059,2177720000
2008-12-08,1541.439941,1583.810059,1536.709961,1571.73999,1571.73999,2290810000
2008-12-09,1546.540039,1602.920044,1538.25,1547.339966,1547.339966,2246470000
2008-12-10,1563.660034,1584.160034,1542.079956,1565.47998,1565.47998,1955600000
2008-12-11,1548.469971,1568.609985,1501.699951,1507.880005,1507.880005,2018190000
2008-12-12,1482.550049,1543.040039,1478.030029,1540.719971,1540.719971,1869900000
2008-12-15,1544.160034,1544.160034,1491.359985,1508.339966,1508.339966,1677890000
2008-12-16,1526.060059,1589.890015,1526.0,1589.890015,1589.890015,2180960000
2008-12-17,1568.880005,1598.329956,1560.050049,1579.310059,1579.310059,2111370000
2008-12-18,1583.170044,1591.699951,1535.380005,1552.369995,1552.369995,2092320000
2008-12-19,1572.75,1593.349976,1557.050049,1564.319946,1564.319946,2651440000
2008-12-22,1562.170044,1563.790039,1503.660034,1532.349976,1532.349976,1629320000
2008-12-23,1539.369995,1548.439941,1512.540039,1521.540039,1521.540039,1331050000
2008-12-24,1525.150024,1527.22998,1516.150024,1524.900024,1524.900024,490990000
2008-12-26,1531.199951,1532.130005,1518.969971,1530.23999,1530.23999,592760000
2008-12-29,1529.540039,1530.920044,1493.449951,1510.319946,1510.319946,1186240000
2008-12-30,1521.180054,1550.699951,1517.26001,1550.699951,1550.699951,1374180000
2008-12-31,1550.869995,1586.810059,1548.880005,1577.030029,1577.030029,1521220000
2009-01-02,1578.869995,1636.030029,1571.97998,1632.209961,1632.209961,1438410000
2009-01-05,1621.47998,1640.459961,1604.630005,1628.030029,1628.030029,1816580000
2009-01-06,1642.369995,1665.630005,1636.25,1652.380005,1652.380005,2137640000
2009-01-07,1621.630005,1625.369995,1588.199951,1599.060059,1599.060059,2020170000
2009-01-08,1590.25,1617.01001,1584.280029,1617.01001,1617.01001,1968160000
2009-01-09,1617.050049,1617.26001,1569.869995,1571.589966,1571.589966,1907390000
2009-01-12,1573.449951,1573.459961,1528.0,1538.790039,1538.790039,1763590000
2009-01-13,1537.420044,1557.949951,1527.469971,1546.459961,1546.459961,1965570000
2009-01-14,1521.709961,1528.650024,1485.26001,1489.640015,1489.640015,1919980000
2009-01-15,1489.459961,1521.579956,1456.719971,1511.839966,1511.839966,2507870000
2009-01-16,1532.469971,1538.819946,1490.349976,1529.329956,1529.329956,2235070000
2009-01-20,1520.76001,1521.849976,1440.859985,1440.859985,1440.859985,1989610000
2009-01-21,1466.400024,1507.52002,1444.900024,1507.069946,1507.069946,2120080000
2009-01-22,1470.849976,1492.469971,1444.079956,1465.48999,1465.48999,2286190000
2009-01-23,1440.780029,1495.27002,1434.079956,1477.290039,1477.290039,2210840000
2009-01-26,1479.97998,1514.380005,1470.810059,1489.459961,1489.459961,1815400000
2009-01-27,1494.119995,1513.209961,1488.810059,1504.900024,1504.900024,1784110000
2009-01-28,1530.47998,1568.329956,1530.030029,1558.339966,1558.339966,2122250000
2009-01-29,1537.469971,1537.839966,1505.699951,1507.839966,1507.839966,1932100000
2009-01-30,1519.459961,1523.449951,1472.51001,1476.420044,1476.420044,2054590000
2009-02-02,1460.849976,1502.719971,1460.51001,1494.430054,1494.430054,1987080000
2009-02-03,1499.589966,1521.209961,1479.420044,1516.300049,1516.300049,2049840000
2009-02-04,1517.189941,1549.640015,1508.869995,1515.050049,1515.050049,2197050000
2009-02-05,1498.589966,1554.369995,1495.52002,1546.23999,1546.23999,2511750000
2009-02-06,1547.0,1594.26001,1545.849976,1591.709961,1591.709961,2389530000
2009-02-09,1590.73999,1598.22998,1576.099976,1591.560059,1591.560059,1906940000
