Date,Open,High,Low,Close,Adj Close,Volume
2008-01-02,13261.82031,13279.54004,12991.37012,13043.95996,13043.95996,239580000
2008-01-03,13044.12012,13137.92969,13023.55957,13056.719729999999,13056.719729999999,200620000
2008-01-04,13046.55957,13046.719729999999,12789.04004,12800.17969,12800.17969,304210000
2008-01-07,12801.15039,12884.15039,12733.83984,12827.49023,12827.49023,306700000
2008-01-08,12820.90039,12906.41992,12565.41016,12589.07031,12589.07031,322690000
2008-01-09,12590.20996,12738.63965,12501.75977,12735.30957,12735.30957,332900000
2008-01-10,12733.11035,12931.29004,12632.15039,12853.08984,12853.08984,325330000
2008-01-11,12850.74023,12851.13965,12543.87012,12606.299809999999,12606.299809999999,301890000
2008-01-14,12613.780270000001,12794.57031,12613.7002,12778.15039,12778.15039,245370000
2008-01-15,12777.5,12777.5,12488.75977,12501.11035,12501.11035,339700000
2008-01-16,12476.80957,12613.12988,12392.26953,12466.16016,12466.16016,500040000
2008-01-17,12467.049809999999,12517.61035,12125.55957,12159.20996,12159.20996,439830000
2008-01-18,12159.94043,12341.54004,12022.48047,12099.299809999999,12099.299809999999,483300000
2008-01-22,12092.719729999999,12092.719729999999,11634.82031,11971.19043,11971.19043,506500000
2008-01-23,11969.08008,12276.66992,11644.80957,12270.16992,12270.16992,536520000
2008-01-24,12272.69043,12399.17969,12241.799809999999,12378.61035,12378.61035,387900000
2008-01-25,12391.7002,12486.88965,12183.67969,12207.16992,12207.16992,393660000
2008-01-28,12205.70996,12386.00977,12112.13965,12383.88965,12383.88965,278990000
2008-01-29,12385.19043,12503.15039,12346.99023,12480.299809999999,12480.299809999999,285090000
2008-01-30,12480.13965,12681.41016,12406.16992,12442.83008,12442.83008,334680000
2008-01-31,12438.280270000001,12702.37988,12249.92969,12650.36035,12650.36035,394330000
2008-02-01,12638.16992,12767.74023,12602.32031,12743.19043,12743.19043,379580000
2008-02-04,12743.11035,12749.780270000001,12621.83008,12635.16016,12635.16016,237410000
2008-02-05,12631.84961,12631.92969,12264.07031,12265.12988,12265.12988,334380000
2008-02-06,12257.25,12390.32031,12178.15039,12200.09961,12200.09961,296360000
2008-02-07,12196.2002,12332.51953,12120.44043,12247.0,12247.0,326200000
2008-02-08,12248.469729999999,12281.87988,12103.37012,12182.12988,12182.12988,262200000
2008-02-11,12181.88965,12252.12012,12069.469729999999,12240.00977,12240.00977,268100000
2008-02-12,12241.55957,12469.41016,12241.55957,12373.41016,12373.41016,256970000
2008-02-13,12368.12012,12573.12988,12367.799809999999,12552.24023,12552.24023,236300000
2008-02-14,12551.50977,12557.61035,12361.45996,12376.98047,12376.98047,233790000
2008-02-15,12376.66016,12376.66016,12278.62012,12348.20996,12348.20996,289800000
2008-02-19,12349.58984,12505.25,12304.08008,12337.219729999999,12337.219729999999,257550000
2008-02-20,12333.30957,12464.05957,12227.719729999999,12427.25977,12427.25977,297990000
2008-02-21,12426.84961,12503.45996,12247.33984,12284.299809999999,12284.299809999999,293420000
2008-02-22,12281.08984,12397.79004,12155.25977,12381.01953,12381.01953,307090000
2008-02-25,12380.76953,12584.62012,12341.04004,12570.219729999999,12570.219729999999,288600000
2008-02-26,12569.48047,12734.17969,12512.41016,12684.91992,12684.91992,291760000
2008-02-27,12683.54004,12756.55957,12609.37012,12694.280270000001,12694.280270000001,263720000
2008-02-28,12689.280270000001,12689.44043,12536.42969,12582.17969,12582.17969,247270000
2008-02-29,12579.58008,12580.15039,12223.57031,12266.38965,12266.38965,351870000
2008-03-03,12264.36035,12281.37012,12161.049809999999,12258.90039,12258.90039,259730000
2008-03-04,12259.13965,12259.23047,12032.41992,12213.799809999999,12213.799809999999,347720000
2008-03-05,12204.92969,12349.66992,12140.530270000001,12254.99023,12254.99023,304570000
2008-03-06,12254.58984,12254.58984,12026.07031,12040.38965,12040.38965,283100000
2008-03-07,12039.08984,12094.20996,11819.69043,11893.69043,11893.69043,307580000
2008-03-10,11893.04004,11926.5,11731.59961,11740.15039,11740.15039,312020000
2008-03-11,11741.33008,12160.799809999999,11741.00977,12156.80957,12156.80957,372330000
2008-03-12,12148.61035,12303.34961,12092.25,12110.24023,12110.24023,288130000
2008-03-13,12096.49023,12215.34961,11875.780270000001,12145.74023,12145.74023,336260000
2008-03-14,12146.38965,12193.61035,11832.719729999999,11951.08984,11951.08984,380810000
2008-03-17,11946.4502,12076.219729999999,11756.59961,11972.25,11972.25,382890000
2008-03-18,11975.91992,12392.66016,11975.83984,12392.66016,12392.66016,367780000
2008-03-19,12391.51953,12461.530270000001,12095.09961,12099.66016,12099.66016,328460000
2008-03-20,12102.42969,12378.74023,12097.87012,12361.32031,12361.32031,502650000
2008-03-24,12361.969729999999,12622.07031,12361.969729999999,12548.63965,12548.63965,264320000
2008-03-25,12547.33984,12571.83984,12449.08008,12532.59961,12532.59961,237650000
2008-03-26,12531.79004,12531.9502,12376.7002,12422.86035,12422.86035,235020000
2008-03-27,12421.87988,12476.75977,12293.33984,12302.45996,12302.45996,235390000
2008-03-28,12303.91992,12382.16016,12196.87012,12216.40039,12216.40039,209000000
2008-03-31,12215.91992,12326.469729999999,12176.11035,12262.88965,12262.88965,273610000
2008-04-01,12266.63965,12659.82031,12266.469729999999,12654.36035,12654.36035,295530000
2008-04-02,12651.66992,12696.29004,12555.16992,12608.91992,12608.91992,232760000
2008-04-03,12605.83008,12675.12012,12527.75,12626.030270000001,12626.030270000001,183870000
2008-04-04,12626.030270000001,12688.48047,12528.16016,12609.41992,12609.41992,181260000
2008-04-07,12612.58984,12733.66016,12583.280270000001,12612.42969,12612.42969,198070000
2008-04-08,12602.66016,12607.299809999999,12525.799809999999,12576.44043,12576.44043,197200000
2008-04-09,12574.65039,12621.549809999999,12468.969729999999,12527.25977,12527.25977,194950000
2008-04-10,12526.780270000001,12649.30957,12497.219729999999,12581.98047,12581.98047,227330000
2008-04-11,12579.780270000001,12580.26953,12302.05957,12325.41992,12325.41992,286850000
2008-04-14,12324.76953,12367.59961,12280.40039,12302.05957,12302.05957,216010000
2008-04-15,12302.05957,12387.79004,12269.80957,12362.469729999999,12362.469729999999,208950000
2008-04-16,12371.50977,12625.780270000001,12371.50977,12619.26953,12619.26953,269490000
2008-04-17,12617.40039,12656.55957,12563.25,12620.49023,12620.49023,217000000
2008-04-18,12626.75977,12893.98047,12626.75977,12849.36035,12849.36035,304030000
2008-04-21,12850.91016,12850.91016,12751.16992,12825.01953,12825.01953,192400000
2008-04-22,12825.01953,12825.25977,12656.55957,12720.23047,12720.23047,214950000
2008-04-23,12721.4502,12837.38965,12703.049809999999,12763.219729999999,12763.219729999999,244120000
2008-04-24,12764.67969,12942.25977,12706.62988,12848.9502,12848.9502,249920000
2008-04-25,12848.37988,12909.2002,12742.780270000001,12891.86035,12891.86035,240760000
2008-04-28,12890.75977,12938.75977,12857.5,12871.75,12871.75,222300000
2008-04-29,12870.37012,12889.83008,12804.66016,12831.94043,12831.94043,218020000
2008-04-30,12831.4502,13010.0,12808.98047,12820.12988,12820.12988,255070000
2008-05-01,12818.33984,13029.049809999999,12793.09961,13010.0,13010.0,245480000
2008-05-02,13012.530270000001,13132.45996,12981.83008,13058.2002,13058.2002,205410000
2008-05-05,13056.57031,13058.4502,12939.74023,12969.54004,12969.54004,197810000
2008-05-06,12968.88965,13046.15039,12863.2002,13020.83008,13020.83008,199370000
2008-05-07,13010.82031,13036.70996,12796.19043,12814.34961,12814.34961,235000000
2008-05-08,12814.34961,12909.86035,12794.80957,12866.780270000001,12866.780270000001,195570000
2008-05-09,12860.67969,12861.41016,12715.01953,12745.87988,12745.87988,180240000
2008-05-12,12745.549809999999,12904.16016,12740.5,12876.30957,12876.30957,198110000
2008-05-13,12872.08008,12891.37012,12780.969729999999,12832.17969,12832.17969,236710000
2008-05-14,12825.12012,12993.15039,12825.12012,12898.37988,12898.37988,206820000
2008-05-15,12891.29004,12999.5,12854.98047,12992.66016,12992.66016,217780000
2008-05-16,12992.74023,13001.94043,12893.49023,12986.799809999999,12986.799809999999,249260000
2008-05-19,12985.41016,13136.69043,12963.75977,13028.16016,13028.16016,193770000
2008-05-20,13026.04004,13026.04004,12781.780270000001,12828.67969,12828.67969,265220000
2008-05-21,12824.94043,12862.469729999999,12573.66992,12601.19043,12601.19043,265810000
2008-05-22,12597.69043,12669.33984,12591.33984,12625.62012,12625.62012,216360000
2008-05-23,12620.90039,12621.95996,12460.08984,12479.62988,12479.62988,190210000
2008-05-27,12479.62988,12572.530270000001,12442.58984,12548.34961,12548.34961,201530000
2008-05-28,12542.90039,12601.92969,12495.26953,12594.030270000001,12594.030270000001,213680000
2008-05-29,12593.87012,12726.66016,12554.7002,12646.219729999999,12646.219729999999,206420000
2008-05-30,12647.36035,12689.7002,12617.40039,12638.32031,12638.32031,210230000
2008-06-02,12637.66992,12638.08008,12427.76953,12503.82031,12503.82031,199090000
2008-06-03,12503.2002,12554.049809999999,12342.12012,12402.84961,12402.84961,227460000
